Day,Scenario,Method,QualityScore,Parameters
93,UrbanLarge,Traditional,23.758974822502232,"{'transport_cost': 223.76630092835853, 'labor_cost': 278.6126375442036, 'project_duration': 69.42005072868511, 'material_cost': 288.18050566377207, 'carbon_emission': 101.73347195134693, 'quality_index': 8.434449723813309}"
93,SuburbanSmall,OSC,47.677099039118474,"{'transport_cost': 56.454418009746135, 'labor_cost': 367.73847809936524, 'project_duration': 103.99912978276112, 'material_cost': 184.4817493734586, 'carbon_emission': 67.94653755030853, 'quality_index': 8.0704358039764}"
93,SuburbanSmall,Traditional,14.82565519210309,"{'transport_cost': 63.77479558620168, 'labor_cost': 391.9844606397501, 'project_duration': 76.18087177397462, 'material_cost': 602.2323795455692, 'carbon_emission': 325.4916792487188, 'quality_index': 6.261966580590431}"
94,UrbanLarge,OSC,52.419051474789754,"{'transport_cost': 146.1672892452723, 'labor_cost': 179.7077497017483, 'project_duration': 97.970823112857, 'material_cost': 345.39711935438066, 'carbon_emission': 21.790190037617833, 'quality_index': 8.829252866196462}"
94,UrbanLarge,Traditional,11.168437992266272,"{'transport_cost': 64.40595273191211, 'labor_cost': 206.93341492934962, 'project_duration': 55.62767841001899, 'material_cost': 418.9121734039678, 'carbon_emission': 145.3441696462519, 'quality_index': 4.360682460924092}"
94,SuburbanSmall,OSC,5.658732152563692,"{'transport_cost': 175.57143103493473, 'labor_cost': 301.000938758262, 'project_duration': 49.50457520474423, 'material_cost': 307.998585107846, 'carbon_emission': 79.57204075542661, 'quality_index': 1.0966066099346978}"
94,SuburbanSmall,Traditional,27.173925678209933,"{'transport_cost': 120.39245723553317, 'labor_cost': 153.65172253345253, 'project_duration': 33.17961340845292, 'material_cost': 174.5415557675979, 'carbon_emission': 157.3667056583782, 'quality_index': 9.682216630606035}"
95,UrbanLarge,OSC,26.884304612096056,"{'transport_cost': 206.38221284674853, 'labor_cost': 341.3699053506364, 'project_duration': 89.72870021178932, 'material_cost': 100.80337459468976, 'carbon_emission': 67.3008949199332, 'quality_index': 4.608863235870629}"
95,UrbanLarge,Traditional,14.254256620378124,"{'transport_cost': 208.52598384340033, 'labor_cost': 353.4122821887322, 'project_duration': 114.19820295822632, 'material_cost': 535.3268227542237, 'carbon_emission': 287.44939412941073, 'quality_index': 5.953420206954378}"
95,SuburbanSmall,OSC,54.30712385464735,"{'transport_cost': 179.74289418850532, 'labor_cost': 331.68742075202476, 'project_duration': 116.78422112705451, 'material_cost': 332.07142448486474, 'carbon_emission': 34.01737224202776, 'quality_index': 9.173257534801293}"
95,SuburbanSmall,Traditional,9.149498267616945,"{'transport_cost': 159.38441018640748, 'labor_cost': 371.3615201760856, 'project_duration': 80.34046396948906, 'material_cost': 218.9749194003351, 'carbon_emission': 186.00914989743768, 'quality_index': 3.8364678888110695}"
96,UrbanLarge,OSC,57.29917028509551,"{'transport_cost': 284.1202094584609, 'labor_cost': 368.365630135743, 'project_duration': 70.73818643849995, 'material_cost': 273.44915529418665, 'carbon_emission': 44.00642508096372, 'quality_index': 9.689415401182098}"
96,UrbanLarge,Traditional,14.680800082441092,"{'transport_cost': 296.53234404555485, 'labor_cost': 242.27481039428494, 'project_duration': 110.20846649266818, 'material_cost': 255.7228853720247, 'carbon_emission': 190.96565506248106, 'quality_index': 5.706714442091271}"
96,SuburbanSmall,OSC,25.94483010572928,"{'transport_cost': 151.52077686325777, 'labor_cost': 236.4361564374983, 'project_duration': 38.920401052078475, 'material_cost': 102.82784435582127, 'carbon_emission': 62.96654890000625, 'quality_index': 4.431142117000061}"
96,SuburbanSmall,Traditional,23.19232432925217,"{'transport_cost': 131.2281365247763, 'labor_cost': 340.6092317482399, 'project_duration': 79.5496100237055, 'material_cost': 601.6595934536477, 'carbon_emission': 179.75761850147586, 'quality_index': 8.56852171847268}"
97,UrbanLarge,OSC,19.73420479913677,"{'transport_cost': 83.37245664561397, 'labor_cost': 348.24870457908105, 'project_duration': 54.45988902006591, 'material_cost': 227.6948194611398, 'carbon_emission': 35.50263303322207, 'quality_index': 3.3918769919044616}"
97,UrbanLarge,Traditional,26.21187690609323,"{'transport_cost': 107.41982305064214, 'labor_cost': 329.8646557232622, 'project_duration': 70.744985033019, 'material_cost': 457.2146578144556, 'carbon_emission': 108.79601362420937, 'quality_index': 9.298723266686965}"
97,SuburbanSmall,OSC,37.070646969325665,"{'transport_cost': 173.0486001783455, 'labor_cost': 252.21649500752682, 'project_duration': 62.1651255063837, 'material_cost': 282.445166398787, 'carbon_emission': 98.10720443456808, 'quality_index': 6.3388316387591574}"
97,SuburbanSmall,Traditional,26.353334137851142,"{'transport_cost': 270.12808907519127, 'labor_cost': 320.35812289402395, 'project_duration': 74.63418640423217, 'material_cost': 341.5509071845677, 'carbon_emission': 219.55205249762082, 'quality_index': 9.723404247421069}"
98,UrbanLarge,OSC,55.79166999799862,"{'transport_cost': 58.724999164695575, 'labor_cost': 349.6670485399149, 'project_duration': 68.1003795416664, 'material_cost': 299.73465596838423, 'carbon_emission': 30.913099154140546, 'quality_index': 9.403053327147441}"
98,UrbanLarge,Traditional,9.993869586025792,"{'transport_cost': 122.05894128107495, 'labor_cost': 302.6500841460543, 'project_duration': 102.9105343635338, 'material_cost': 412.44278304184166, 'carbon_emission': 293.71380015625186, 'quality_index': 4.4963695977447635}"
98,SuburbanSmall,OSC,57.755853606469834,"{'transport_cost': 92.99930477577871, 'labor_cost': 357.0269449292103, 'project_duration': 61.899046946582786, 'material_cost': 243.92185557704852, 'carbon_emission': 53.83803267471136, 'quality_index': 9.747945973338568}"
98,SuburbanSmall,Traditional,11.333067963381374,"{'transport_cost': 150.44993927498984, 'labor_cost': 209.80314691579144, 'project_duration': 57.244498257094236, 'material_cost': 644.3865323232483, 'carbon_emission': 136.84355468757627, 'quality_index': 4.457087751977719}"
99,UrbanLarge,OSC,44.3970372255514,"{'transport_cost': 96.88296772709249, 'labor_cost': 303.69389586233854, 'project_duration': 90.16819476575627, 'material_cost': 76.84058208946372, 'carbon_emission': 52.646162518210474, 'quality_index': 7.496424389210286}"
99,UrbanLarge,Traditional,10.424498088187981,"{'transport_cost': 298.3031943036839, 'labor_cost': 301.44378058633316, 'project_duration': 53.13076974536813, 'material_cost': 162.2849494866314, 'carbon_emission': 227.89481557821716, 'quality_index': 4.403822508962639}"
99,SuburbanSmall,OSC,53.92173554635787,"{'transport_cost': 159.80761861185348, 'labor_cost': 200.87364058816772, 'project_duration': 119.84127554945627, 'material_cost': 150.0074569876043, 'carbon_emission': 74.60449308753559, 'quality_index': 9.105869525986773}"
99,SuburbanSmall,Traditional,26.658293374548492,"{'transport_cost': 66.09868082725727, 'labor_cost': 385.40801529083535, 'project_duration': 87.52616165795509, 'material_cost': 457.56540025629164, 'carbon_emission': 188.78171537568153, 'quality_index': 9.7173861975183}"
100,UrbanLarge,OSC,19.408614177038608,"{'transport_cost': 202.07203076137884, 'labor_cost': 280.9712328291945, 'project_duration': 98.20813605640575, 'material_cost': 326.7303826235992, 'carbon_emission': 62.19492855870524, 'quality_index': 3.376572986218041}"
100,UrbanLarge,Traditional,11.690685701400396,"{'transport_cost': 240.10789432042685, 'labor_cost': 291.977836076366, 'project_duration': 62.67744657424359, 'material_cost': 186.44650736453914, 'carbon_emission': 292.68387745602627, 'quality_index': 5.032181989267182}"
100,SuburbanSmall,OSC,31.96433850817832,"{'transport_cost': 178.00548396307883, 'labor_cost': 305.51178643911226, 'project_duration': 98.36837292993425, 'material_cost': 90.70812087051421, 'carbon_emission': 48.55318413659178, 'quality_index': 5.431653559396069}"
100,SuburbanSmall,Traditional,5.4229361480519,"{'transport_cost': 123.88636313443197, 'labor_cost': 201.27803914617976, 'project_duration': 80.48077160147048, 'material_cost': 602.396676370377, 'carbon_emission': 154.19224216736933, 'quality_index': 2.5277442073865286}"
101,UrbanLarge,OSC,40.35651136136258,"{'transport_cost': 173.0329770011432, 'labor_cost': 214.24894636376982, 'project_duration': 71.02813966306142, 'material_cost': 118.53036692393019, 'carbon_emission': 53.20884441084396, 'quality_index': 6.826627296157115}"
101,UrbanLarge,Traditional,22.713877360213367,"{'transport_cost': 276.9041819643779, 'labor_cost': 161.03032392397583, 'project_duration': 59.98536756801788, 'material_cost': 537.7020825828499, 'carbon_emission': 134.22268239440282, 'quality_index': 8.23550952549051}"
101,SuburbanSmall,OSC,57.48446449515311,"{'transport_cost': 109.65186040983342, 'labor_cost': 331.1523237102615, 'project_duration': 78.51443338936072, 'material_cost': 338.2041952226188, 'carbon_emission': 38.46329044423267, 'quality_index': 9.699353311156015}"
101,SuburbanSmall,Traditional,23.38127319646972,"{'transport_cost': 195.31334615304417, 'labor_cost': 252.22945530317588, 'project_duration': 54.55823457042135, 'material_cost': 484.6628338886158, 'carbon_emission': 323.21214049794446, 'quality_index': 9.078288341670797}"
102,UrbanLarge,OSC,45.02903226061883,"{'transport_cost': 187.945777829945, 'labor_cost': 326.9057946985087, 'project_duration': 49.018317780520576, 'material_cost': 168.87932640992338, 'carbon_emission': 49.76743870630928, 'quality_index': 7.622281675573771}"
102,UrbanLarge,Traditional,20.94927391175602,"{'transport_cost': 279.4901252606454, 'labor_cost': 268.6975894424601, 'project_duration': 119.17047491155843, 'material_cost': 565.8305674384354, 'carbon_emission': 203.08575456598976, 'quality_index': 7.907603437392316}"
102,SuburbanSmall,OSC,15.154400157257191,"{'transport_cost': 163.37626222039614, 'labor_cost': 381.40385855962444, 'project_duration': 91.10464427073062, 'material_cost': 352.7604216904346, 'carbon_emission': 67.42719210994733, 'quality_index': 2.681649413242316}"
102,SuburbanSmall,Traditional,11.363338802287531,"{'transport_cost': 86.03636491564586, 'labor_cost': 282.7157405724487, 'project_duration': 103.65408765568804, 'material_cost': 647.1500113185784, 'carbon_emission': 214.9278338622105, 'quality_index': 4.729961739593584}"
103,UrbanLarge,OSC,20.27961991227788,"{'transport_cost': 220.3868989369375, 'labor_cost': 374.74371771437126, 'project_duration': 47.91997052893555, 'material_cost': 175.3505086252643, 'carbon_emission': 73.21363040797614, 'quality_index': 3.5265570246392457}"
103,UrbanLarge,Traditional,23.54895520443276,"{'transport_cost': 150.03431526499367, 'labor_cost': 201.49044481576462, 'project_duration': 100.41010500488865, 'material_cost': 369.6028306479295, 'carbon_emission': 220.26399714835037, 'quality_index': 8.744115634356241}"
103,SuburbanSmall,OSC,15.255904886325613,"{'transport_cost': 53.80910150036032, 'labor_cost': 259.8618879957463, 'project_duration': 92.20329138639455, 'material_cost': 127.18636598243648, 'carbon_emission': 57.126612139310055, 'quality_index': 2.639240475112421}"
103,SuburbanSmall,Traditional,18.261490334630462,"{'transport_cost': 251.5092964608544, 'labor_cost': 314.37044936972984, 'project_duration': 106.45653923932225, 'material_cost': 315.6589429748169, 'carbon_emission': 255.76316303967482, 'quality_index': 7.135604808076938}"
104,UrbanLarge,OSC,57.72462582533262,"{'transport_cost': 264.1804789281965, 'labor_cost': 231.1250772515647, 'project_duration': 38.95066061716032, 'material_cost': 339.87035379074246, 'carbon_emission': 23.375130801781584, 'quality_index': 9.733047569886978}"
104,UrbanLarge,Traditional,24.606237354696677,"{'transport_cost': 274.64408692445966, 'labor_cost': 389.39276029578895, 'project_duration': 106.82080441836958, 'material_cost': 541.4957593034017, 'carbon_emission': 198.28305432936452, 'quality_index': 9.130918767446474}"
104,SuburbanSmall,OSC,53.591279994792934,"{'transport_cost': 177.0818441979624, 'labor_cost': 227.16926774465443, 'project_duration': 80.5100674571095, 'material_cost': 359.0099394147585, 'carbon_emission': 87.2805019530294, 'quality_index': 9.089420534243834}"
104,SuburbanSmall,Traditional,6.082567712765067,"{'transport_cost': 298.99135648456604, 'labor_cost': 390.34493967466824, 'project_duration': 60.46564235222621, 'material_cost': 560.2533108242288, 'carbon_emission': 233.91132130085816, 'quality_index': 3.084913554587541}"
105,UrbanLarge,OSC,22.70734006333695,"{'transport_cost': 211.26746153975907, 'labor_cost': 369.5632306632042, 'project_duration': 53.64668399336054, 'material_cost': 293.5964914474125, 'carbon_emission': 50.968285112666074, 'quality_index': 3.9241888241111997}"
105,UrbanLarge,Traditional,3.647437751347052,"{'transport_cost': 237.9622675178105, 'labor_cost': 344.6431540891251, 'project_duration': 71.90133232149279, 'material_cost': 346.503778070461, 'carbon_emission': 168.96643890354196, 'quality_index': 1.9855027578335789}"
105,SuburbanSmall,OSC,9.063813511009506,"{'transport_cost': 64.67419696213909, 'labor_cost': 166.67386741044828, 'project_duration': 83.0781357298892, 'material_cost': 169.2864172536651, 'carbon_emission': 42.89687874544545, 'quality_index': 1.590897926525706}"
105,SuburbanSmall,Traditional,7.267811855247502,"{'transport_cost': 203.20346708166255, 'labor_cost': 299.56041558579193, 'project_duration': 72.16355110296091, 'material_cost': 216.6139135889012, 'carbon_emission': 186.1383984864372, 'quality_index': 3.202927012538704}"
106,UrbanLarge,OSC,28.09284548766117,"{'transport_cost': 142.38525752311827, 'labor_cost': 311.7042418965077, 'project_duration': 34.96966467173549, 'material_cost': 227.87585068866395, 'carbon_emission': 48.40339517965953, 'quality_index': 4.798251005049721}"
106,UrbanLarge,Traditional,16.81615361085887,"{'transport_cost': 66.70312819136194, 'labor_cost': 310.78756170370866, 'project_duration': 71.66871741617612, 'material_cost': 414.347934408593, 'carbon_emission': 172.01514059340673, 'quality_index': 6.3547324776651255}"
106,SuburbanSmall,OSC,14.429112112511058,"{'transport_cost': 133.47796973766683, 'labor_cost': 176.86194922054793, 'project_duration': 83.3443239698502, 'material_cost': 179.71541842378525, 'carbon_emission': 78.08101720802753, 'quality_index': 2.5243701261343103}"
106,SuburbanSmall,Traditional,11.171974996863856,"{'transport_cost': 76.01610488869524, 'labor_cost': 336.2150279099152, 'project_duration': 108.00439806526391, 'material_cost': 464.04108042082976, 'carbon_emission': 286.4075788924393, 'quality_index': 4.873410753755959}"
107,UrbanLarge,OSC,13.593316995113138,"{'transport_cost': 282.48640485093557, 'labor_cost': 223.49710796216164, 'project_duration': 84.78277690912256, 'material_cost': 142.5378513950256, 'carbon_emission': 52.31434708516049, 'quality_index': 2.3812060511129483}"
107,UrbanLarge,Traditional,13.136652223654597,"{'transport_cost': 97.46150126915322, 'labor_cost': 360.325695706457, 'project_duration': 48.1730768746385, 'material_cost': 256.6095937861186, 'carbon_emission': 101.3002584968012, 'quality_index': 4.875306445265698}"
107,SuburbanSmall,OSC,47.08532137454934,"{'transport_cost': 260.41910602528367, 'labor_cost': 168.87091394185927, 'project_duration': 41.53809352698126, 'material_cost': 275.5449759590762, 'carbon_emission': 98.163466239547, 'quality_index': 8.007671450505203}"
107,SuburbanSmall,Traditional,24.602911791524143,"{'transport_cost': 150.68034835162194, 'labor_cost': 181.69606382145452, 'project_duration': 111.45772386852809, 'material_cost': 243.54853909707117, 'carbon_emission': 184.68648496029323, 'quality_index': 8.944575536213502}"
108,UrbanLarge,OSC,58.959701187472234,"{'transport_cost': 126.4247023713297, 'labor_cost': 337.6810656488679, 'project_duration': 100.76097580666958, 'material_cost': 277.33646064628954, 'carbon_emission': 20.266277232657956, 'quality_index': 9.925887898791085}"
